Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRB01,OUT018,2698.417903722837
FDR47,OUT046,3101.516529134401
NCM31,OUT010,367.13033049094344
NCF06,OUT027,5516.09816063681
NCV17,OUT027,3529.3543837475927
FDS10,OUT049,2909.193426452157
FDN52,OUT035,1498.6990041659415
FDZ48,OUT013,1856.0170809311962
FDJ48,OUT049,4026.2511809551543
DRB13,OUT027,4479.647292375399
FDV59,OUT017,3577.2292872322632
FDL32,OUT035,1922.632480198464
FDZ12,OUT035,2396.2507001666845
NCR06,OUT027,2139.492092360758
FDP51,OUT017,2123.434368008823
FDY22,OUT013,2289.6742298660156
FDZ38,OUT049,2705.83251482797
NCO54,OUT035,986.680165759673
FDR23,OUT035,2846.082585407523
FDM38,OUT049,1055.5060767964437
FDS25,OUT013,1885.682807077753
FDZ22,OUT013,1394.9372935936915
FDZ20,OUT019,2147.257189764442
FDD45,OUT010,-351.5263139939859
FDN03,OUT049,4058.8133461789057
NCW30,OUT046,4118.923253816074
FDY24,OUT027,2416.8599058105865
FDJ26,OUT019,1512.7081645049839
FDM15,OUT049,2560.7827581237398
NCW54,OUT027,2362.568907847598
FDA23,OUT045,1612.9482933587458
FDA39,OUT019,-1186.8732371588878
FDZ12,OUT017,2492.5540188006726
NCB42,OUT046,1908.1648261940911
FDL16,OUT046,752.9302818171279
FDO24,OUT019,713.0348389522194
NCP42,OUT046,3095.8977892186585
FDR19,OUT018,2089.5127150209946
DRL01,OUT045,3613.9821126912766
FDV37,OUT046,3270.924099229457
FDI41,OUT010,445.38599721020984
FDF58,OUT049,1119.7571942318964
NCF43,OUT018,1966.8243312363118
FDN02,OUT049,3364.375646808304
NCP41,OUT035,1832.4931133871362
NCY17,OUT027,2164.262501520341
FDL58,OUT027,5665.468355779117
NCA30,OUT027,4373.8395024555075
FDE46,OUT018,2139.2930527576186
FDY38,OUT035,3684.40421280764
NCH29,OUT027,2995.7363098984015
FDO20,OUT045,3977.7927911756005
FDP44,OUT018,1427.398800645733
FDM02,OUT027,2974.985565474649
FDJ14,OUT027,2840.1917811870962
FDH04,OUT010,-407.5082406372037
DRK23,OUT046,4058.1830378477725
NCW05,OUT046,1704.7794288894427
FDF12,OUT049,2437.041316172693
FDL51,OUT019,1412.0531483444015
FDN03,OUT018,3728.580515984031
DRJ37,OUT049,2424.0160146817925
FDM12,OUT019,1141.1846049007813
FDA16,OUT045,3441.468229379303
NCB07,OUT017,3236.32603399415
NCI17,OUT019,-411.16970828444505
FDR51,OUT046,2435.709981965537
FDJ55,OUT045,3569.5208570448704
NCZ17,OUT013,655.6720453620751
FDU25,OUT013,1062.6474784128618
NCG18,OUT045,1602.4262190871184
DRM11,OUT017,4290.231028217462
FDH16,OUT035,1560.1950137455337
FDZ04,OUT018,720.241045041749
NCX53,OUT035,2370.287139334372
FDX38,OUT027,2231.3048811707213
FDX09,OUT046,2866.3468271712736
NCW05,OUT018,1400.3070426751951
NCS41,OUT017,3085.6609811485414
FDI26,OUT046,2936.3548314251057
NCZ41,OUT027,3449.68497881619
NCK06,OUT046,2008.3018841679022
FDX23,OUT027,3054.1466688358305
NCA42,OUT046,2540.4174186896735
FDC20,OUT049,1002.5627403544923
DRC49,OUT018,1980.550163722985
FDX01,OUT013,1960.9231714652913
FDC08,OUT045,3557.520019304774
FDC02,OUT017,4286.554417560025
FDK10,OUT045,2852.196719621281
DRC24,OUT013,2416.658746296075
FDW16,OUT019,-403.2317715241842
NCU06,OUT018,3299.584410575557
DRA59,OUT045,2847.72875592737
FDR24,OUT019,-380.1625261067752
DRL35,OUT018,492.54245533787207
FDA49,OUT013,1458.5651001195845
NCC55,OUT046,640.8016635464869
DRD24,OUT019,350.8516234736695
NCE55,OUT049,2819.674635271087
FDT33,OUT045,2699.8270787799765
NCT53,OUT013,2625.7942092422663
FDS26,OUT046,4040.7342243722514
FDL22,OUT018,1214.1607445804436
FDP44,OUT017,1896.2387443891423
FDC52,OUT018,2078.976697645485
FDI53,OUT010,623.6882770015361
FDZ23,OUT046,3068.467830877291
NCT18,OUT013,2879.3132520888985
FDR13,OUT046,2017.8272200831082
FDB09,OUT010,132.3290582872665
FDZ60,OUT013,1766.001027208809
FDB11,OUT046,3710.984340189714
FDC10,OUT018,1686.1763324708127
FDW56,OUT035,3204.0578799856303
FDK14,OUT027,2885.478899764231
DRE27,OUT027,2891.625436310117
FDA38,OUT017,3911.227335831196
FDT11,OUT045,2970.680027444583
FDP15,OUT035,4161.2359385902355
FDV27,OUT035,1586.9286533406055
FDS36,OUT027,3274.4374755536855
FDY40,OUT027,2245.7308985446225
NCF19,OUT049,880.7486431326284
FDF53,OUT045,2819.119381730662
FDS14,OUT027,3861.7354781574095
FDE56,OUT046,1107.3610184404615
FDZ19,OUT035,2946.7214366627877
FDZ46,OUT013,1829.1503443571005
FDR16,OUT046,3404.896894777785
FDG29,OUT018,397.39118170255756
NCE30,OUT017,3509.7534180321154
FDZ40,OUT046,904.263728784264
FDG58,OUT018,2234.55573738407
DRH03,OUT013,1467.312218440478
FDZ47,OUT045,1599.2279630732198
FDV04,OUT018,2207.1869460482353
FDZ10,OUT018,1749.9951103962972
FDG46,OUT017,2046.2558588196823
NCF07,OUT045,1536.8493235283015
FDY44,OUT035,3256.9622267951036
FDB21,OUT013,3841.9856757097423
FDS20,OUT035,3029.8777361308103
FDS49,OUT049,1411.7912202265795
FDX55,OUT027,4945.705280913772
NCQ02,OUT018,2673.5353777454275
FDR25,OUT013,4237.65641353177
DRG39,OUT045,767.3172182520883
FDB46,OUT046,3451.3395967643655
NCC30,OUT018,2543.006497512685
FDE58,OUT035,2025.5101009162606
FDC05,OUT019,1209.648597750917
FDY15,OUT046,2446.3469567016837
FDG14,OUT046,2525.158616520268
FDL08,OUT049,3955.7470400185903
FDQ47,OUT013,576.1549335294847
FDN12,OUT035,1895.3191831915467
FDW10,OUT013,2835.306184570869
FDD02,OUT035,2041.319965231369
FDX35,OUT010,1743.3023375998314
FDT35,OUT046,2726.8409247437457
DRN47,OUT019,1010.2891875703801
FDB11,OUT010,1778.521676343316
FDN20,OUT045,2651.1456681575237
FDB59,OUT035,3278.489104752338
FDJ58,OUT045,2715.393565572509
FDU60,OUT046,2783.066989915048
FDS03,OUT049,1167.7683470915013
FDU40,OUT019,1132.5795225271465
DRH15,OUT049,738.6212579833855
FDD04,OUT027,3649.492662329477
FDQ01,OUT046,4080.590466995781
FDF28,OUT035,2106.049923051226
FDD22,OUT010,-90.8574539634223
FDY19,OUT046,1951.5407565917205
FDN33,OUT035,1635.7320588279883
FDV36,OUT035,2161.640495073332
FDW01,OUT010,586.3259688984267
FDJ28,OUT049,3095.812309492383
FDB17,OUT035,2922.5988333984506
FDM40,OUT049,2246.155437455195
FDV46,OUT045,2203.9946821021776
FDQ44,OUT049,2002.0118747610284
NCD42,OUT046,677.3301315198578
DRH37,OUT046,2606.9238732175236
FDR10,OUT018,2343.8078343578763
NCD06,OUT027,2181.8830494265776
FDI53,OUT046,2585.974266545467
FDG16,OUT035,3478.628313203183
DRB25,OUT046,1723.9959192465524
FDY09,OUT046,2842.30958714349
FDX48,OUT045,2454.87457450097
FDC03,OUT010,1170.5682750170831
FDT47,OUT035,1685.1000049810752
FDW44,OUT027,4228.244849403086
FDT24,OUT017,1425.3999515593289
FDT12,OUT019,1789.0241722662113
NCS38,OUT035,1889.326178171951
FDO39,OUT035,3033.1531590039376
FDA13,OUT046,744.0823917289665
FDO48,OUT035,3673.811575955944
DRJ01,OUT017,2651.355244212751
FDD53,OUT018,369.78814197390057
NCT05,OUT049,4104.903523355423
FDQ51,OUT045,776.5650251030717
FDU60,OUT013,2730.9166633090763
FDC59,OUT046,1207.892919127487
FDP36,OUT035,1033.7219630234363
NCM19,OUT017,1958.4138449104823
FDL16,OUT035,782.1823223972596
FDE50,OUT018,2797.645022292212
NCR18,OUT013,743.0616377398449
NCD30,OUT035,1650.5152682455075
FDH31,OUT013,1692.2947478551366
FDD56,OUT019,870.1924923257518
FDC47,OUT049,3678.553204944218
FDZ21,OUT045,1521.666108832558
FDM01,OUT049,1778.9154070414754
FDF24,OUT013,1437.9360603355665
FDW23,OUT017,867.8422968318887
FDY52,OUT018,731.4244828696937
DRH37,OUT027,4012.687983218195
DRO47,OUT027,3273.6113920720563
FDR25,OUT049,4315.670399634889
FDQ24,OUT027,5439.218094027116
DRJ51,OUT018,3274.0172558738404
NCU06,OUT035,3695.385270762631
NCV18,OUT018,1015.133772671508
NCC06,OUT027,3471.174462775798
FDZ01,OUT018,1514.6114756424304
FDT14,OUT017,2026.8494070772356
FDD11,OUT019,2193.475642379168
FDN09,OUT017,4034.5147458840665
NCO18,OUT010,922.9337920337803
FDZ50,OUT045,2805.443075948262
FDS44,OUT013,3819.1897904288735
FDI36,OUT045,3148.679752904456
FDA26,OUT010,1513.5423579757862
NCY53,OUT049,1848.794713431532
FDF32,OUT049,3236.960539810877
FDF59,OUT010,231.48369437923435
FDB20,OUT046,1320.2830365541295
DRH11,OUT035,1075.9542123296806
FDT03,OUT049,3030.1799681041575
NCH06,OUT035,3938.2820300844405
FDR55,OUT049,3075.437843400816
FDI10,OUT035,2873.8563018999657
FDZ12,OUT045,2226.9789704642335
FDM12,OUT049,3101.316123224893
DRB25,OUT045,1633.7508008811085
NCS41,OUT013,2901.636028923591
NCT53,OUT049,2655.6886494164182
NCD55,OUT013,673.530130969983
FDY08,OUT049,2342.3653549052306
NCP55,OUT049,978.5351495346197
FDA33,OUT013,2399.9769693411786
FDQ33,OUT013,2380.249736372859
FDE45,OUT027,4330.4858297347055
FDT26,OUT013,1891.1060741796334
NCV53,OUT049,3845.7553496551154
FDK60,OUT027,3080.8513577105623
NCJ29,OUT046,1396.096793593924
FDI15,OUT045,4013.558588738513
FDX21,OUT013,1800.216477392278
FDV49,OUT019,2314.5648761280186
DRO59,OUT046,1321.3543409119666
FDZ14,OUT045,1873.5520784385187
FDP32,OUT027,3480.920569986026
FDC33,OUT017,3375.6409305634734
FDT14,OUT010,-27.3938527649388
NCN54,OUT027,2711.3620838684074
FDR57,OUT027,3977.845759651208
DRK12,OUT046,575.3589948163767
FDX52,OUT049,3161.554193027542
FDX08,OUT010,1003.5973961157465
FDP10,OUT010,-227.82078122719668
NCP50,OUT045,1232.5832437416536
NCL06,OUT013,4074.3320591049405
FDP25,OUT013,3545.73719138499
FDE53,OUT013,1679.5190558133245
FDL27,OUT017,1301.6240108166226
FDC35,OUT049,3449.5035980930097
DRJ47,OUT010,854.479719457101
FDD16,OUT018,924.5796129508442
NCN42,OUT049,2381.2885479221477
FDC38,OUT027,3602.7353299311353
NCO07,OUT045,3323.411238562323
FDQ20,OUT049,764.3805474822669
FDI32,OUT046,1836.6366318288135
FDN20,OUT010,851.6513570831228
DRJ51,OUT027,4983.492331778734
FDU08,OUT045,1563.256810537696
DRN37,OUT019,683.5924838287278
FDD05,OUT010,46.17378422382063
FDW15,OUT046,2458.4102669015447
FDI52,OUT046,1975.3294965344596
DRM11,OUT049,4242.740303236829
NCO06,OUT045,445.9988170035522
FDU38,OUT049,2995.458378856246
FDU59,OUT018,2264.870635688529
FDJ10,OUT046,2286.099466112614
FDM13,OUT049,2230.718119916509
NCJ30,OUT019,712.4612695061398
FDM45,OUT018,1712.8844861518207
FDP36,OUT045,845.8019810998738
NCD30,OUT010,-338.56573644141486
FDN48,OUT017,1716.970683707458
FDY32,OUT049,2635.356701217809
FDU47,OUT046,2290.581552597957
FDF17,OUT019,1204.8502665750514
FDP34,OUT017,2647.4067002279617
FDA47,OUT049,2717.50179509426
DRD27,OUT027,2972.182828432863
FDW38,OUT045,781.1822271880446
FDZ15,OUT019,-44.344302987944786
FDZ03,OUT027,4363.5949538714585
NCN19,OUT049,3070.148050480956
FDG02,OUT035,3196.4848775164874
FDS31,OUT035,3060.4271232565497
FDW43,OUT019,1772.785423802938
FDZ47,OUT010,-235.09346361554094
FDO57,OUT017,2707.785234099948
NCL07,OUT013,684.1700647862967
NCV42,OUT013,1783.3803436528663
FDP40,OUT017,1999.4728207527544
FDP48,OUT019,1095.1752593227325
FDH21,OUT017,2949.517880344615
NCP02,OUT049,1034.8478634361275
FDK24,OUT049,894.8880272760564
FDC41,OUT045,1115.109516365837
FDF08,OUT017,1619.7120656846248
FDO49,OUT017,1117.5569151567365
FDS56,OUT027,5627.519070709872
FDX46,OUT018,766.4442192573545
FDQ07,OUT013,3543.4001393219896
FDC32,OUT010,-408.9204014879274
FDT21,OUT019,2035.083330070001
FDG58,OUT045,2454.8980403552378
FDW14,OUT049,1423.8686238668636
DRA12,OUT027,3650.0808753438414
FDV27,OUT013,1511.7483901999979
DRD25,OUT013,1781.9656762949642
DRF48,OUT027,4367.164991733222
FDX24,OUT017,1730.9763154830005
DRJ51,OUT046,3579.954884810254
FDE45,OUT045,2836.7959484955427
FDE14,OUT046,1768.7883709111557
FDG53,OUT045,2130.16873838467
FDT08,OUT046,2442.5667650796486
DRC27,OUT027,5265.126990306225
FDG20,OUT035,2937.8130165896428
FDC21,OUT046,1845.995879299153
FDV31,OUT018,2548.0342007598138
FDB58,OUT045,2263.1310842371213
FDV23,OUT046,1998.7586976259672
FDA25,OUT019,-179.51029669563582
FDC15,OUT046,2433.207789713526
FDU47,OUT049,2266.729848667299
FDE23,OUT013,950.2641026159913
FDS08,OUT013,2860.559238944994
FDW03,OUT027,3190.174349978699
FDJ60,OUT018,2377.7843701451793
FDM34,OUT017,2232.8795179768576
FDW33,OUT013,1712.685989820601
FDZ40,OUT013,897.1971597624872
FDE33,OUT018,1084.6911616120467
NCC06,OUT010,134.49269315455473
FDU11,OUT046,1932.4578311397427
FDL44,OUT017,2793.6927383715465
NCZ29,OUT017,2181.3299899177855
FDG28,OUT010,2019.5350512464126
FDL12,OUT018,747.6351033805449
FDD52,OUT017,1817.6522060416735
FDO15,OUT013,1255.4719257221968
NCN29,OUT027,2276.703202335703
FDW36,OUT013,1786.2445851527311
FDB21,OUT046,3831.916232665065
FDZ28,OUT013,2068.4103679357368
FDY10,OUT035,1948.786637528365
DRG39,OUT017,973.8898708470084
FDN28,OUT013,1691.161945512218
FDV15,OUT035,1772.3342537021606
DRI13,OUT035,3515.0024741983243
FDH20,OUT046,1659.2652509206584
FDY51,OUT013,3504.2787446674984
FDE16,OUT013,3288.43311578864
FDX40,OUT018,310.86003954000194
FDC48,OUT018,1090.3526312191557
FDS14,OUT046,2454.822662604104
FDX56,OUT017,3517.9886601493336
FDI10,OUT046,2804.185188556832
FDI14,OUT013,2324.6789266135006
DRM48,OUT013,566.0696521384871
NCH07,OUT027,3931.216295976644
FDY26,OUT013,3298.0132065374673
FDD02,OUT027,3413.197805430451
FDM12,OUT046,3084.717519398866
DRF01,OUT010,330.74096923193275
FDV36,OUT046,2105.9663628502476
DRI59,OUT013,3580.4398318186786
FDV03,OUT018,2222.5801459541485
FDO39,OUT017,3150.4040780402547
NCB07,OUT018,2809.464936446946
FDH38,OUT027,3380.5779776327836
FDZ13,OUT035,989.0725779780913
NCZ30,OUT046,1993.779911614986
NCA06,OUT035,638.7370249275905
FDB04,OUT049,1423.4383947401177
FDN50,OUT013,1609.9566831374464
NCG06,OUT049,4089.2921138961938
NCY17,OUT018,420.2081950385307
FDC23,OUT046,2993.2787401972255
FDK33,OUT049,3441.3040058438946
FDR03,OUT049,3421.6412563320227
FDZ07,OUT045,1028.78036826046
FDO38,OUT013,1333.1926224144122
FDS59,OUT046,1793.36567538345
DRM11,OUT019,2206.4455601439968
FDX52,OUT027,4536.596363412555
DRJ35,OUT018,734.5858026441297
NCP53,OUT046,3815.5386368680483
FDW15,OUT019,510.6364994402725
DRI47,OUT045,2272.9550799256267
DRZ11,OUT035,2053.777173203044
FDS02,OUT013,3047.340779773206
DRD49,OUT018,3407.895708495482
FDW38,OUT049,870.9351870236125
FDR21,OUT019,917.3147278675785
FDE40,OUT013,994.9917455962077
FDI02,OUT045,1790.291651159637
FDQ04,OUT045,620.4662452232271
FDY14,OUT017,4269.301843911676
NCT54,OUT046,1556.7585247903885
DRD25,OUT017,1928.614335355456
DRE01,OUT045,3690.3411294605476
FDJ12,OUT010,1509.2115500739105
NCZ05,OUT049,1729.0640973285203
DRB25,OUT019,-210.67496185462915
NCC31,OUT045,2441.4405786389034
FDM16,OUT045,1198.0385394154032
DRG11,OUT049,1791.9335207559413
FDV24,OUT027,3838.361064166612
FDV43,OUT046,805.6375212784718
FDG05,OUT018,2186.7800026841496
FDV23,OUT010,109.15643553319393
FDI58,OUT018,1258.113394489571
FDQ11,OUT017,4254.140897894349
FDC05,OUT027,4564.032483177995
FDF40,OUT013,3878.0818250223047
FDU02,OUT018,3225.816789879048
FDT32,OUT013,3017.8649172048827
NCF06,OUT017,4278.565989033219
FDT46,OUT013,902.773769936896
FDR58,OUT010,-378.53798034549095
FDY04,OUT046,2624.238556613671
FDT58,OUT045,2605.948369759768
FDE46,OUT049,2502.1777177413787
DRH11,OUT017,1124.1167971545744
DRI51,OUT046,2677.7396963840156
FDC35,OUT017,3514.909878989727
FDP45,OUT035,4135.41867834408
FDC45,OUT017,2895.319816084343
FDU01,OUT045,2960.1162277308104
FDJ53,OUT010,13.958026529551546
FDJ46,OUT017,2942.8879328069106
FDX07,OUT013,3010.9987120615233
NCI30,OUT049,3936.885242105338
FDE47,OUT027,3547.072273998291
FDV48,OUT045,1318.9910249198751
FDN16,OUT019,-261.0632481991421
FDM52,OUT013,2321.3759143554753
FDA32,OUT027,4920.686433187675
FDH05,OUT017,3815.96518900303
FDW25,OUT010,-398.91299232192046
FDQ09,OUT046,1892.8694553509904
NCM17,OUT010,-1131.1970109536876
DRM59,OUT046,2550.8795079079628
FDV47,OUT027,2787.4407268427076
DRE15,OUT035,1246.8323864930856
FDS25,OUT010,-91.91739955747158
NCZ05,OUT018,1398.7915848782595
NCV05,OUT019,555.78666965108
DRM37,OUT046,3099.1585749946853
FDV58,OUT027,4513.771331732098
FDN22,OUT027,5499.921552784526
NCO06,OUT049,568.3976752296549
FDT56,OUT019,-908.0193342645728
FDM02,OUT013,1523.3591283346173
FDA09,OUT046,2917.242055995933
NCC06,OUT035,2100.2852289063185
NCL54,OUT049,2821.450715179518
NCB55,OUT017,1075.5171184999174
FDB12,OUT017,1916.076881061773
NCA54,OUT049,2876.2623775772454
NCS38,OUT049,1887.550356482927
FDC02,OUT049,4194.6351147995165
FDK44,OUT019,828.9943243534567
FDE16,OUT035,3369.8358687546233
NCS05,OUT035,2221.667593524632
FDZ59,OUT045,2660.602625538384
FDI20,OUT017,3558.0763568650937
FDQ14,OUT046,2367.7562142622205
FDF53,OUT017,3024.0822002798004
FDW25,OUT017,1620.8020734002605
NCQ43,OUT010,-193.70705236497088
FDX52,OUT013,3071.016454243246
FDE28,OUT045,3535.9026767095984
FDN15,OUT017,2401.8574642690855
FDO28,OUT017,2055.120024308306
FDQ33,OUT045,2353.0130020294437
FDM22,OUT010,-936.023044796884
FDJ03,OUT017,928.685671791509
FDI16,OUT045,809.883997227516
FDI09,OUT027,5469.8348274359805
FDX55,OUT013,3480.7519511777327
FDS23,OUT027,3445.318072800136
DRC12,OUT045,2946.306838857704
FDH41,OUT049,3473.3412110135623
FDN01,OUT013,2826.0532790411844
FDV55,OUT045,2258.9394737496023
NCJ19,OUT013,912.6544133087118
NCY29,OUT010,-986.9941759835147
FDP03,OUT018,1748.8547903806116
FDZ52,OUT045,1666.4538386656516
FDH31,OUT010,-171.74776128405392
FDQ19,OUT018,3616.1753913925077
FDS15,OUT035,1854.205039059808
FDN32,OUT017,3097.4127731679346
FDH32,OUT049,1672.248593971641
FDF33,OUT017,2166.9779982337404
FDJ22,OUT046,3062.804624429403
FDG56,OUT010,-810.7222709426132
FDC05,OUT046,3132.48248494413
FDK09,OUT013,3601.8264704759767
NCV29,OUT045,2753.69414804007
NCC43,OUT019,1987.835011654152
NCA42,OUT049,2549.2654664102383
FDC10,OUT046,1985.8721456203627
FDC16,OUT013,1402.2142604654566
NCL17,OUT013,2250.5843865598563
FDA51,OUT035,1859.099765380625
FDW01,OUT017,2645.2122953557337
NCF30,OUT045,1932.0144186510822
FDN49,OUT013,759.6090459058735
FDY20,OUT045,1452.8513482474607
FDC15,OUT045,2305.566460009759
FDY24,OUT046,983.980755909945
NCG43,OUT017,1674.829136872179
FDA48,OUT013,3555.5010065628458
NCF55,OUT017,791.3025010458583
FDL38,OUT049,1617.8971154824555
NCQ29,OUT018,3774.387923971476
FDC34,OUT017,2660.4218393811143
FDP36,OUT027,2404.3949656946043
FDN50,OUT010,-258.0710988816088
FDO23,OUT049,1525.567584907166
FDT56,OUT013,1009.4554501300379
FDT13,OUT027,4505.490778575105
FDZ03,OUT013,2931.948207745114
FDQ03,OUT010,1862.7015610401922
FDU44,OUT045,2576.8535919819487
FDD03,OUT049,3623.533291349473
NCH30,OUT013,1777.835808232461
FDS60,OUT010,1003.0883475229566
FDG08,OUT046,2788.43390926091
FDX38,OUT017,924.4134317888515
FDD22,OUT017,1990.7255376071623
FDW51,OUT013,3405.5095252700567
FDL09,OUT017,2868.5299278237144
FDZ60,OUT045,1685.8709581483347
NCH07,OUT046,2532.2509415532613
NCQ41,OUT049,3182.243665206145
FDW04,OUT049,2121.789240873233
FDI08,OUT027,5433.770296539428
FDR19,OUT019,428.6088401095765
FDV13,OUT046,1529.9284643763517
FDB52,OUT017,4137.770204854671
FDZ48,OUT027,3272.239594964016
NCO14,OUT049,818.1296396132577
FDZ50,OUT013,2885.5309709227813
FDN27,OUT019,-8.818207639518846
FDQ60,OUT013,2028.2549690530957
FDR49,OUT017,976.3686655031544
DRJ35,OUT027,2503.035582463238
DRI49,OUT017,1415.0386853241978
FDB47,OUT017,3503.4772594698197
FDP37,OUT010,114.30587939088792
FDR26,OUT049,2773.1655018368974
FDY31,OUT019,445.1140106476146
FDC11,OUT045,1461.402637035492
DRP47,OUT035,4093.584190877774
NCY54,OUT018,2374.667325543053
FDR27,OUT046,2192.2381598958427
FDQ21,OUT019,90.10254765427294
NCQ29,OUT035,4205.996160833461
FDJ02,OUT046,2488.0255141112575
FDE21,OUT018,1593.2753543174463
FDM39,OUT046,2801.158324842263
FDZ01,OUT017,1919.7447561238375
NCB19,OUT018,1088.8549629098231
FDU03,OUT046,2953.8354900319946
FDP27,OUT049,3042.8595232846656
DRF01,OUT045,2194.8326758276407
FDM03,OUT049,1788.2573795022374
FDV01,OUT046,2588.943625168521
FDS16,OUT046,2366.931168986476
FDO45,OUT035,1597.8699429624419
NCX06,OUT035,2951.8495996314823
FDP13,OUT046,772.2857845915644
NCR38,OUT018,3649.135648945713
FDA01,OUT013,1051.8907151147685
FDT26,OUT017,2000.465235424306
FDD44,OUT027,5574.82129495937
FDB26,OUT013,1003.9519141345554
FDP45,OUT019,2100.3720896135105
NCP55,OUT046,989.8898762502226
FDT23,OUT017,1446.6303601898064
FDO51,OUT045,713.8536079374908
FDA44,OUT046,1007.3337248303516
NCJ31,OUT018,3450.9042667498525
FDX37,OUT045,1598.395367247141
NCD18,OUT049,3674.6418509215346
FDN40,OUT027,3860.5405576392586
FDL33,OUT017,3260.370971206349
DRF48,OUT035,3064.976762375839
FDW08,OUT035,1788.364952799611
FDX39,OUT018,3141.670903780784
FDB38,OUT049,2728.8873282894447
FDY46,OUT018,2678.7219066553725
NCB06,OUT049,2556.4588641873097
FDA34,OUT035,2972.1176598219017
FDA35,OUT045,1947.290207858828
FDQ07,OUT035,3612.3499638880394
FDU32,OUT045,1947.6057122011737
FDU26,OUT013,1907.3410807582195
FDU13,OUT010,428.0353300225616
